customer_id,signup_date,city,acquisition_channel,state,zone,tier,first_purchase_date
C112161,2025-01-06,Guwahati,Paid Social,Assam,East,3,2023-04-23
C112162,2024-10-07,Ahmedabad,Paid Social,Gujarat,West,1,2023-12-17
C112163,2024-04-20,Noida,Offline-to-Online,Uttar Pradesh,North,1,2023-05-06
C112164,2025-03-08,Ahmedabad,Organic Search,Gujarat,West,1,2023-08-25
C112165,2024-06-12,Surat,Organic Search,Gujarat,West,2,2023-09-25
C112166,2023-09-17,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-04-21
C112167,2024-08-29,Chennai,Paid Social,Tamil Nadu,South,1,2023-04-21
C112168,2023-07-30,Chennai,Referral,Tamil Nadu,South,1,2023-04-29
C112169,2025-01-24,Chandigarh,Influencer,Punjab,North,2,2023-05-01
C112170,2024-07-01,Patna,Organic Search,Bihar,East,2,2023-08-24
C112171,2024-11-17,Kolkata,Organic Search,West Bengal,East,1,2023-07-03
C112172,2025-01-16,Kochi,Paid Social,Kerala,South,2,
C112173,2024-12-15,Kochi,Organic Search,Kerala,South,2,2023-12-30
C112174,2024-12-16,Ranchi,Paid Social,Jharkhand,East,3,2023-04-14
C112175,2024-12-13,Jodhpur,Organic Search,Rajasthan,North,3,2024-03-23
C112176,2024-04-12,Noida,Influencer,Uttar Pradesh,North,1,2024-06-05
C112177,2023-05-12,Jodhpur,Paid Social,Rajasthan,North,3,2023-08-23
C112178,2024-01-01,Jodhpur,Paid Social,Rajasthan,North,3,2024-03-26
C112179,2024-09-29,Nagpur,Influencer,Maharashtra,West,2,2023-04-17
C112180,2024-02-21,Jodhpur,Paid Social,Rajasthan,North,3,2023-05-17
C112181,2025-03-25,Ranchi,Influencer,Jharkhand,East,3,2023-06-03
C112182,2024-02-20,Agra,Paid Social,Uttar Pradesh,North,3,
C112183,2024-11-01,Indore,Referral,Madhya Pradesh,Central,2,2023-07-12
C112184,2023-09-01,Agra,Paid Social,Uttar Pradesh,North,3,
C112185,2024-05-31,Kochi,Influencer,Kerala,South,2,2023-04-07
C112186,2024-12-22,Kochi,Paid Social,Kerala,South,2,2023-11-20
C112187,2025-02-16,Noida,Organic Search,Uttar Pradesh,North,1,2024-07-11
C112188,2023-07-06,Chennai,Referral,Tamil Nadu,South,1,2023-11-10
C112189,2024-12-23,Noida,Offline-to-Online,Uttar Pradesh,North,1,2024-03-25
C112190,2025-03-15,Gurgaon,Offline-to-Online,Haryana,North,1,2024-07-07
C112191,2023-05-04,Lucknow,Influencer,Uttar Pradesh,North,2,2025-02-22
C112192,2024-12-28,Lucknow,Offline-to-Online,Uttar Pradesh,North,2,2023-11-07
C112193,2023-05-31,Patna,Paid Social,Bihar,East,2,2023-08-02
C112194,2024-10-15,Surat,Referral,Gujarat,West,2,2025-01-29
C112195,2025-03-26,Bengaluru,Organic Search,Karnataka,South,1,2023-08-16
C112196,2023-07-22,Gurgaon,Referral,Haryana,North,1,2024-02-17
C112197,2024-11-22,Mumbai,Organic Search,Maharashtra,West,1,2024-04-01
C112198,2023-08-19,Chennai,Organic Search,Tamil Nadu,South,1,2024-06-05
C112199,2024-08-21,Delhi,Organic Search,Delhi,North,1,2024-04-25
C112200,2024-03-15,Chandigarh,Organic Search,Punjab,North,2,2024-06-12
C112201,2024-08-05,Delhi,Paid Social,Delhi,North,1,2024-06-28
C112202,2024-11-28,Bhubaneswar,Organic Search,Odisha,East,2,2023-11-01
C112203,2023-11-09,Patna,Paid Social,Bihar,East,2,2023-07-25
C112204,2024-02-07,Bengaluru,Paid Social,Karnataka,South,1,
C112205,2023-08-24,Guwahati,Paid Social,Assam,East,3,2024-07-05
C112206,2024-04-28,Nagpur,Organic Search,Maharashtra,West,2,2024-02-25
C112207,2023-07-17,Kolkata,Referral,West Bengal,East,1,2023-04-25
C112208,2023-05-12,Delhi,Influencer,Delhi,North,1,2024-09-25
C112209,2024-11-15,Chennai,Organic Search,Tamil Nadu,South,1,2023-08-06
C112210,2024-10-30,Ranchi,Influencer,Jharkhand,East,3,2023-09-06
C112211,2023-05-12,Dehradun,Paid Social,Uttarakhand,North,3,2024-09-16
C112212,2024-10-01,Madurai,Organic Search,Tamil Nadu,South,3,
C112213,2024-10-13,Patna,Paid Social,Bihar,East,2,2024-02-18
C112214,2024-03-12,Kochi,Organic Search,Kerala,South,2,2024-06-13
C112215,2024-02-03,Delhi,Paid Social,Delhi,North,1,2025-02-04
C112216,2023-12-12,Hyderabad,Referral,Telangana,South,1,2024-06-09
C112217,2024-09-01,Chennai,Organic Search,Tamil Nadu,South,1,2025-03-11
C112218,2023-09-12,Dehradun,Organic Search,Uttarakhand,North,3,2024-06-23
C112219,2024-07-30,Lucknow,Paid Social,Uttar Pradesh,North,2,2024-05-02
C112220,2024-04-27,Nashik,Referral,Maharashtra,West,3,2023-05-01
C112221,2024-07-07,Patna,Organic Search,Bihar,East,2,2024-01-27
C112222,2024-11-29,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-09-21
C112223,2023-12-08,Dehradun,Paid Social,Uttarakhand,North,3,2023-04-29
C112224,2024-02-18,Chandigarh,Paid Social,Punjab,North,2,2023-08-01
C112225,2024-06-17,Chandigarh,Paid Social,Punjab,North,2,2024-01-10
C112226,2024-02-27,Delhi,Paid Social,Delhi,North,1,2023-08-09
C112227,2024-10-17,Patna,Referral,Bihar,East,2,2023-05-21
C112228,2023-09-21,Guwahati,Paid Social,Assam,East,3,2024-08-21
C112229,2025-02-19,Madurai,Paid Social,Tamil Nadu,South,3,2024-03-07
C112230,2025-03-04,Indore,Referral,Madhya Pradesh,Central,2,2023-05-25
C112231,2023-09-04,Pune,Influencer,Maharashtra,West,1,2023-09-16
C112232,2024-06-20,Bhubaneswar,Organic Search,Odisha,East,2,2023-12-21
C112233,2024-03-14,Bhopal,Influencer,Madhya Pradesh,Central,2,2024-02-25
C112234,2024-03-13,Indore,Organic Search,Madhya Pradesh,Central,2,2023-04-26
C112235,2023-11-15,Chandigarh,Paid Social,Punjab,North,2,2024-10-29
C112236,2024-07-23,Vadodara,Paid Social,Gujarat,West,3,2023-05-08
C112237,2024-12-22,Kolkata,Offline-to-Online,West Bengal,East,1,2024-03-18
C112238,2023-12-18,Vadodara,Paid Social,Gujarat,West,3,2023-09-25
C112239,2024-12-12,Pune,Referral,Maharashtra,West,1,2024-04-24
C112240,2024-11-23,Surat,Paid Social,Gujarat,West,2,2024-06-20
C112241,2024-09-17,Noida,Paid Social,Uttar Pradesh,North,1,2023-04-22
C112242,2025-02-04,Nagpur,Paid Social,Maharashtra,West,2,2023-06-04
C112243,2024-09-01,Madurai,Influencer,Tamil Nadu,South,3,2023-05-10
C112244,2024-12-21,Jodhpur,Offline-to-Online,Rajasthan,North,3,2023-12-04
C112245,2025-03-10,Mumbai,Paid Social,Maharashtra,West,1,2023-04-18
C112246,2025-01-18,Kolkata,Paid Social,West Bengal,East,1,2023-04-22
C112247,2024-08-16,Coimbatore,Influencer,Tamil Nadu,South,2,2024-04-02
C112248,2024-02-01,Gurgaon,Organic Search,Haryana,North,1,2023-12-08
C112249,2024-09-02,Noida,Paid Social,Uttar Pradesh,North,1,2024-01-02
C112250,2024-11-08,Agra,Organic Search,Uttar Pradesh,North,3,
C112251,2024-11-07,Gurgaon,Paid Social,Haryana,North,1,2024-04-17
C112252,2024-04-21,Delhi,Organic Search,Delhi,North,1,2023-08-30
C112253,2024-11-24,Nagpur,Influencer,Maharashtra,West,2,2024-10-14
C112254,2024-03-04,Surat,Organic Search,Gujarat,West,2,2023-09-27
C112255,2023-09-06,Vadodara,Offline-to-Online,Gujarat,West,3,2023-04-13
C112256,2025-03-11,Coimbatore,Organic Search,Tamil Nadu,South,2,
C112257,2025-02-20,Agra,Referral,Uttar Pradesh,North,3,2024-08-21
C112258,2024-05-09,Delhi,Organic Search,Delhi,North,1,2024-03-10
C112259,2024-07-31,Kolkata,Offline-to-Online,West Bengal,East,1,2025-01-19
C112260,2023-04-23,Hyderabad,Referral,Telangana,South,1,2024-02-21
C112261,2025-03-08,Chandigarh,Organic Search,Punjab,North,2,
C112262,2024-03-20,Ahmedabad,Influencer,Gujarat,West,1,2023-11-20
C112263,2024-09-06,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-04-17
C112264,2023-09-13,Mumbai,Influencer,Maharashtra,West,1,2023-05-07
C112265,2023-09-17,Vadodara,Influencer,Gujarat,West,3,2023-08-06
C112266,2024-08-22,Mumbai,Paid Social,Maharashtra,West,1,2025-01-27
C112267,2024-10-12,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-05-09
C112268,2025-03-21,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-06-26
C112269,2024-10-27,Chandigarh,Paid Social,Punjab,North,2,2024-01-14
C112270,2024-09-06,Dehradun,Influencer,Uttarakhand,North,3,
C112271,2024-09-02,Mumbai,Organic Search,Maharashtra,West,1,2023-08-08
C112272,2024-01-19,Bhopal,Influencer,Madhya Pradesh,Central,2,2023-05-19
C112273,2024-04-01,Mumbai,Paid Social,Maharashtra,West,1,2024-03-23
C112274,2024-09-15,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-05-18
C112275,2023-09-15,Bengaluru,Referral,Karnataka,South,1,2023-06-15
C112276,2024-02-10,Noida,Paid Social,Uttar Pradesh,North,1,2025-01-15
C112277,2023-10-16,Patna,Organic Search,Bihar,East,2,2023-07-28
C112278,2023-05-22,Delhi,Offline-to-Online,Delhi,North,1,2024-09-28
C112279,2024-05-28,Gurgaon,Organic Search,Haryana,North,1,2023-04-03
C112280,2024-04-03,Raipur,Paid Social,Chhattisgarh,Central,3,2023-05-02
C112281,2024-08-06,Bengaluru,Referral,Karnataka,South,1,2023-07-21
C112282,2024-04-21,Hyderabad,Organic Search,Telangana,South,1,
C112283,2023-07-07,Ranchi,Organic Search,Jharkhand,East,3,2023-06-21
C112284,2025-01-22,Surat,Referral,Gujarat,West,2,2023-04-05
C112285,2023-05-26,Coimbatore,Referral,Tamil Nadu,South,2,2023-04-06
C112286,2023-05-02,Mumbai,Offline-to-Online,Maharashtra,West,1,2023-08-12
C112287,2023-05-03,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-05-24
C112288,2024-12-15,Nashik,Paid Social,Maharashtra,West,3,2023-04-12
C112289,2024-03-31,Noida,Organic Search,Uttar Pradesh,North,1,2023-05-25
C112290,2025-03-05,Nashik,Paid Social,Maharashtra,West,3,2023-07-21
C112291,2024-02-21,Jaipur,Paid Social,Rajasthan,North,2,
C112292,2024-04-29,Lucknow,Influencer,Uttar Pradesh,North,2,2023-09-13
C112293,2024-10-27,Gurgaon,Paid Social,Haryana,North,1,2023-05-21
C112294,2025-03-06,Mumbai,Influencer,Maharashtra,West,1,2024-10-12
C112295,2025-02-17,Patna,Influencer,Bihar,East,2,2023-11-18
C112296,2024-04-05,Hyderabad,Influencer,Telangana,South,1,2023-04-22
C112297,2024-10-16,Ahmedabad,Offline-to-Online,Gujarat,West,1,2023-06-23
C112298,2023-06-23,Pune,Paid Social,Maharashtra,West,1,2023-08-15
C112299,2024-08-13,Vijayawada,Offline-to-Online,Andhra Pradesh,South,3,
C112300,2024-09-26,Kolkata,Paid Social,West Bengal,East,1,2023-07-14
C112301,2024-01-20,Ahmedabad,Paid Social,Gujarat,West,1,2023-12-13
C112302,2024-10-02,Chennai,Offline-to-Online,Tamil Nadu,South,1,2023-06-01
C112303,2024-02-12,Kolkata,Referral,West Bengal,East,1,2023-08-05
C112304,2024-12-03,Lucknow,Paid Social,Uttar Pradesh,North,2,2024-05-08
C112305,2023-07-06,Nagpur,Paid Social,Maharashtra,West,2,2023-08-27
C112306,2024-07-13,Dehradun,Paid Social,Uttarakhand,North,3,2023-09-11
C112307,2025-03-07,Delhi,Paid Social,Delhi,North,1,
C112308,2024-09-16,Hyderabad,Paid Social,Telangana,South,1,2023-09-15
C112309,2025-03-02,Delhi,Organic Search,Delhi,North,1,2023-12-17
C112310,2025-03-06,Bengaluru,Referral,Karnataka,South,1,2023-04-01
C112311,2024-12-01,Jaipur,Paid Social,Rajasthan,North,2,
C112312,2024-12-23,Nashik,Organic Search,Maharashtra,West,3,2024-08-11
C112313,2024-11-16,Bengaluru,Paid Social,Karnataka,South,1,2023-04-23
C112314,2024-07-06,Chennai,Organic Search,Tamil Nadu,South,1,2023-06-09
C112315,2024-12-15,Agra,Offline-to-Online,Uttar Pradesh,North,3,2023-09-23
C112316,2024-12-15,Nashik,Influencer,Maharashtra,West,3,2023-09-20
C112317,2025-01-22,Chennai,Paid Social,Tamil Nadu,South,1,2023-12-04
C112318,2023-04-11,Chandigarh,Organic Search,Punjab,North,2,2023-09-24
C112319,2023-05-23,Patna,Paid Social,Bihar,East,2,2023-09-26
C112320,2024-06-05,Agra,Organic Search,Uttar Pradesh,North,3,2023-05-15
C112321,2024-11-06,Jodhpur,Paid Social,Rajasthan,North,3,2024-03-28
C112322,2024-05-06,Agra,Organic Search,Uttar Pradesh,North,3,2025-01-21
C112323,2024-04-09,Mumbai,Organic Search,Maharashtra,West,1,2023-04-13
C112324,2023-04-30,Kolkata,Paid Social,West Bengal,East,1,2023-08-10
C112325,2024-09-03,Ranchi,Paid Social,Jharkhand,East,3,2024-06-20
C112326,2025-03-10,Madurai,Referral,Tamil Nadu,South,3,2023-05-21
C112327,2024-09-09,Madurai,Paid Social,Tamil Nadu,South,3,2023-06-03
C112328,2023-12-25,Noida,Offline-to-Online,Uttar Pradesh,North,1,2024-08-04
C112329,2024-09-20,Chennai,Paid Social,Tamil Nadu,South,1,2024-05-18
C112330,2024-04-01,Kolkata,Paid Social,West Bengal,East,1,2024-01-16
C112331,2024-03-29,Ahmedabad,Paid Social,Gujarat,West,1,2023-08-15
C112332,2023-06-17,Nagpur,Organic Search,Maharashtra,West,2,2023-06-10
C112333,2024-11-04,Noida,Offline-to-Online,Uttar Pradesh,North,1,2024-05-22
C112334,2023-04-02,Gurgaon,Referral,Haryana,North,1,2024-10-11
C112335,2025-01-11,Chennai,Influencer,Tamil Nadu,South,1,2023-08-12
C112336,2023-04-10,Kochi,Paid Social,Kerala,South,2,2024-01-14
C112337,2024-12-09,Hyderabad,Organic Search,Telangana,South,1,2025-03-02
C112338,2024-03-17,Patna,Paid Social,Bihar,East,2,2025-03-27
C112339,2024-03-16,Jaipur,Influencer,Rajasthan,North,2,2023-04-08
C112340,2024-06-23,Lucknow,Organic Search,Uttar Pradesh,North,2,
C112341,2023-11-01,Coimbatore,Influencer,Tamil Nadu,South,2,2023-11-14
C112342,2023-11-21,Jaipur,Paid Social,Rajasthan,North,2,2023-05-29
C112343,2024-11-04,Delhi,Influencer,Delhi,North,1,2024-04-07
C112344,2025-02-15,Chennai,Paid Social,Tamil Nadu,South,1,2023-08-18
C112345,2023-09-19,Ahmedabad,Influencer,Gujarat,West,1,2023-05-28
C112346,2024-01-19,Vadodara,Organic Search,Gujarat,West,3,2023-10-13
C112347,2025-03-22,Jaipur,Paid Social,Rajasthan,North,2,2025-01-27
C112348,2024-10-20,Madurai,Paid Social,Tamil Nadu,South,3,2023-08-15
C112349,2025-02-19,Gurgaon,Paid Social,Haryana,North,1,2023-04-08
C112350,2024-04-12,Jaipur,Referral,Rajasthan,North,2,
C112351,2024-12-04,Hyderabad,Organic Search,Telangana,South,1,2023-06-07
C112352,2024-11-02,Surat,Influencer,Gujarat,West,2,2024-01-10
C112353,2024-11-21,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-06-22
C112354,2024-06-14,Bengaluru,Referral,Karnataka,South,1,2025-02-12
C112355,2024-02-02,Nashik,Organic Search,Maharashtra,West,3,2023-12-24
C112356,2024-03-28,Lucknow,Organic Search,Uttar Pradesh,North,2,
C112357,2023-09-22,Chandigarh,Offline-to-Online,Punjab,North,2,2023-07-24
C112358,2023-07-14,Bengaluru,Offline-to-Online,Karnataka,South,1,2023-04-25
C112359,2024-04-08,Coimbatore,Referral,Tamil Nadu,South,2,2025-02-02
C112360,2025-01-20,Patna,Influencer,Bihar,East,2,2023-07-02
C112361,2024-03-03,Nagpur,Organic Search,Maharashtra,West,2,
C112362,2024-08-06,Gurgaon,Paid Social,Haryana,North,1,2023-05-08
C112363,2025-01-02,Kolkata,Offline-to-Online,West Bengal,East,1,2024-01-22
C112364,2023-08-13,Bengaluru,Organic Search,Karnataka,South,1,2023-07-03
C112365,2024-04-01,Ahmedabad,Organic Search,Gujarat,West,1,2023-06-03
C112366,2024-04-01,Jodhpur,Organic Search,Rajasthan,North,3,2023-04-09
C112367,2024-11-03,Lucknow,Influencer,Uttar Pradesh,North,2,2023-07-17
C112368,2025-02-12,Guwahati,Paid Social,Assam,East,3,2023-04-25
C112369,2023-04-12,Jodhpur,Referral,Rajasthan,North,3,2023-05-08
C112370,2024-07-27,Noida,Paid Social,Uttar Pradesh,North,1,2024-07-01
C112371,2023-04-05,Delhi,Paid Social,Delhi,North,1,2024-05-24
C112372,2024-02-08,Pune,Paid Social,Maharashtra,West,1,2023-10-02
C112373,2024-04-22,Kochi,Influencer,Kerala,South,2,2023-05-23
C112374,2024-01-23,Nashik,Referral,Maharashtra,West,3,2024-07-12
C112375,2024-05-01,Chandigarh,Organic Search,Punjab,North,2,
C112376,2024-03-26,Jaipur,Paid Social,Rajasthan,North,2,2023-05-17
C112377,2024-06-28,Delhi,Paid Social,Delhi,North,1,2023-12-05
C112378,2023-12-29,Raipur,Organic Search,Chhattisgarh,Central,3,2023-04-05
C112379,2024-04-15,Nagpur,Organic Search,Maharashtra,West,2,2023-07-17
C112380,2023-12-02,Nagpur,Influencer,Maharashtra,West,2,2023-11-12
C112381,2024-05-07,Indore,Paid Social,Madhya Pradesh,Central,2,2023-09-17
C112382,2024-11-01,Ahmedabad,Paid Social,Gujarat,West,1,2023-04-03
C112383,2023-05-15,Chandigarh,Paid Social,Punjab,North,2,2024-06-08
C112384,2025-03-31,Noida,Offline-to-Online,Uttar Pradesh,North,1,
C112385,2023-09-27,Ahmedabad,Influencer,Gujarat,West,1,2024-05-09
C112386,2024-12-17,Kolkata,Organic Search,West Bengal,East,1,2023-07-25
C112387,2024-01-29,Mumbai,Organic Search,Maharashtra,West,1,2024-02-03
C112388,2023-07-05,Patna,Influencer,Bihar,East,2,2023-09-19
C112389,2024-12-15,Madurai,Influencer,Tamil Nadu,South,3,2023-09-25
C112390,2024-08-09,Gurgaon,Organic Search,Haryana,North,1,2023-11-06
C112391,2024-01-09,Vijayawada,Paid Social,Andhra Pradesh,South,3,2024-07-23
C112392,2024-04-08,Nagpur,Referral,Maharashtra,West,2,2023-11-24
C112393,2025-01-23,Mumbai,Organic Search,Maharashtra,West,1,2023-04-11
C112394,2024-10-31,Lucknow,Offline-to-Online,Uttar Pradesh,North,2,2024-01-12
C112395,2024-01-21,Dehradun,Offline-to-Online,Uttarakhand,North,3,2023-11-26
C112396,2023-12-18,Bhubaneswar,Referral,Odisha,East,2,2023-12-29
C112397,2024-08-09,Nashik,Paid Social,Maharashtra,West,3,2024-04-29
C112398,2023-08-29,Noida,Offline-to-Online,Uttar Pradesh,North,1,2023-09-19
C112399,2023-12-11,Noida,Referral,Uttar Pradesh,North,1,2024-05-16
C112400,2024-12-24,Pune,Influencer,Maharashtra,West,1,
C112401,2024-11-10,Nashik,Referral,Maharashtra,West,3,2023-10-30
C112402,2023-05-08,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-11-24
C112403,2024-05-25,Bhopal,Influencer,Madhya Pradesh,Central,2,2023-08-19
C112404,2024-04-21,Dehradun,Influencer,Uttarakhand,North,3,2023-05-07
C112405,2024-11-18,Surat,Influencer,Gujarat,West,2,2023-07-03
C112406,2024-05-10,Chennai,Paid Social,Tamil Nadu,South,1,2023-08-25
C112407,2023-12-09,Jaipur,Organic Search,Rajasthan,North,2,2024-01-21
C112408,2025-01-12,Noida,Paid Social,Uttar Pradesh,North,1,2023-07-24
C112409,2023-11-09,Mumbai,Organic Search,Maharashtra,West,1,2023-07-01
C112410,2024-09-27,Bhubaneswar,Paid Social,Odisha,East,2,2023-09-22
C112411,2024-01-25,Ranchi,Influencer,Jharkhand,East,3,2023-12-30
C112412,2024-09-11,Bengaluru,Paid Social,Karnataka,South,1,2023-09-09
C112413,2023-10-21,Jodhpur,Organic Search,Rajasthan,North,3,2023-12-23
C112414,2025-01-29,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-05-01
C112415,2024-04-01,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-03-03
C112416,2024-10-16,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-10-02
C112417,2024-11-24,Noida,Organic Search,Uttar Pradesh,North,1,2023-05-31
C112418,2024-06-08,Bengaluru,Influencer,Karnataka,South,1,2023-12-19
C112419,2024-07-24,Surat,Influencer,Gujarat,West,2,2023-11-29
C112420,2023-08-28,Ahmedabad,Influencer,Gujarat,West,1,2024-06-14
C112421,2024-07-25,Indore,Paid Social,Madhya Pradesh,Central,2,2023-05-17
C112422,2024-07-19,Chandigarh,Referral,Punjab,North,2,
C112423,2025-02-08,Jodhpur,Influencer,Rajasthan,North,3,2023-06-03
C112424,2024-03-18,Hyderabad,Referral,Telangana,South,1,2024-03-11
C112425,2023-10-02,Kolkata,Organic Search,West Bengal,East,1,
C112426,2024-04-27,Vadodara,Offline-to-Online,Gujarat,West,3,2024-11-17
C112427,2024-12-13,Patna,Paid Social,Bihar,East,2,2023-05-20
C112428,2023-04-18,Agra,Organic Search,Uttar Pradesh,North,3,2023-06-12
C112429,2023-05-22,Ahmedabad,Paid Social,Gujarat,West,1,2023-04-18
C112430,2025-03-31,Bengaluru,Organic Search,Karnataka,South,1,2024-02-26
C112431,2024-08-03,Noida,Influencer,Uttar Pradesh,North,1,2023-07-02
C112432,2024-11-07,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-08-10
C112433,2024-06-07,Ahmedabad,Organic Search,Gujarat,West,1,2023-04-18
C112434,2023-11-11,Agra,Organic Search,Uttar Pradesh,North,3,2023-12-10
C112435,2024-10-09,Surat,Organic Search,Gujarat,West,2,2024-05-23
C112436,2023-12-21,Delhi,Influencer,Delhi,North,1,2024-01-04
C112437,2024-05-28,Delhi,Paid Social,Delhi,North,1,
C112438,2023-11-24,Indore,Paid Social,Madhya Pradesh,Central,2,2023-07-02
C112439,2025-02-14,Bhopal,Offline-to-Online,Madhya Pradesh,Central,2,2023-07-03
C112440,2024-04-18,Chennai,Organic Search,Tamil Nadu,South,1,2023-12-02
C112441,2024-10-24,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-05-09
C112442,2023-10-30,Nagpur,Organic Search,Maharashtra,West,2,2023-04-23
C112443,2024-09-05,Bhubaneswar,Organic Search,Odisha,East,2,2024-04-30
C112444,2024-02-04,Chandigarh,Paid Social,Punjab,North,2,2023-06-11
C112445,2023-08-28,Mumbai,Paid Social,Maharashtra,West,1,2024-06-21
C112446,2024-02-20,Ahmedabad,Organic Search,Gujarat,West,1,2023-04-02
C112447,2023-06-26,Hyderabad,Organic Search,Telangana,South,1,2023-07-23
C112448,2024-09-01,Delhi,Influencer,Delhi,North,1,2023-11-09
C112449,2024-08-03,Coimbatore,Referral,Tamil Nadu,South,2,2024-07-23
C112450,2025-01-18,Jaipur,Organic Search,Rajasthan,North,2,2024-12-19
C112451,2023-05-10,Surat,Paid Social,Gujarat,West,2,2023-08-12
C112452,2024-04-28,Kochi,Offline-to-Online,Kerala,South,2,2023-11-11
C112453,2025-03-24,Nashik,Organic Search,Maharashtra,West,3,2024-10-28
C112454,2024-03-15,Nashik,Referral,Maharashtra,West,3,2024-08-07
C112455,2023-06-20,Vijayawada,Offline-to-Online,Andhra Pradesh,South,3,2023-04-05
C112456,2024-12-21,Chennai,Referral,Tamil Nadu,South,1,2023-05-09
C112457,2023-07-31,Kochi,Organic Search,Kerala,South,2,2024-01-01
C112458,2024-11-04,Jaipur,Offline-to-Online,Rajasthan,North,2,2023-04-15
C112459,2024-07-16,Coimbatore,Paid Social,Tamil Nadu,South,2,
C112460,2025-01-30,Vijayawada,Influencer,Andhra Pradesh,South,3,2023-12-26
C112461,2024-07-08,Bhubaneswar,Paid Social,Odisha,East,2,2024-11-05
C112462,2024-10-16,Patna,Organic Search,Bihar,East,2,2023-05-11
C112463,2024-01-04,Surat,Paid Social,Gujarat,West,2,2023-07-16
C112464,2025-03-23,Ranchi,Organic Search,Jharkhand,East,3,2023-05-08
C112465,2023-11-23,Bhubaneswar,Organic Search,Odisha,East,2,2023-10-24
C112466,2025-01-09,Guwahati,Influencer,Assam,East,3,2023-10-02
C112467,2024-10-17,Ranchi,Paid Social,Jharkhand,East,3,2024-02-19
C112468,2024-06-17,Bengaluru,Referral,Karnataka,South,1,2023-05-19
C112469,2024-04-03,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-05-01
C112470,2023-07-22,Nagpur,Paid Social,Maharashtra,West,2,2024-03-21
C112471,2024-12-17,Bhubaneswar,Paid Social,Odisha,East,2,2023-09-02
C112472,2023-12-10,Agra,Organic Search,Uttar Pradesh,North,3,
C112473,2025-01-27,Surat,Influencer,Gujarat,West,2,2023-07-07
C112474,2025-02-04,Madurai,Organic Search,Tamil Nadu,South,3,2024-03-26
C112475,2023-11-24,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-11-09
C112476,2024-01-31,Ahmedabad,Paid Social,Gujarat,West,1,2023-05-10
